date,year,month,day,store,eff_year,eff_month,eff_day,eff_store,lambda,clients
2025-09-28,2025,Septiembre,Domingo,Córdoba,2000,2500,1000,3000,8500,8505
2025-09-28,2025,Septiembre,Domingo,La Floresta,2000,2500,1000,2000,7500,7312
2025-09-28,2025,Septiembre,Domingo,Los Cedros,2000,2500,1000,3000,8500,8261
2025-09-28,2025,Septiembre,Domingo,Palermo,2000,2500,1000,1000,6500,6491
2025-09-28,2025,Septiembre,Domingo,Santa Ana,2000,2500,1000,5000,10500,10478
2025-09-29,2025,Septiembre,Lunes,Córdoba,2000,2500,2000,3000,9500,9395
2025-09-29,2025,Septiembre,Lunes,La Floresta,2000,2500,2000,2000,8500,8598
2025-09-29,2025,Septiembre,Lunes,Los Cedros,2000,2500,2000,3000,9500,9634
2025-09-29,2025,Septiembre,Lunes,Palermo,2000,2500,2000,1000,7500,7532
2025-09-29,2025,Septiembre,Lunes,Santa Ana,2000,2500,2000,5000,11500,11398
2025-09-30,2025,Septiembre,Martes,Córdoba,2000,2500,3000,3000,10500,10528
2025-09-30,2025,Septiembre,Martes,La Floresta,2000,2500,3000,2000,9500,9395
2025-09-30,2025,Septiembre,Martes,Los Cedros,2000,2500,3000,3000,10500,10297
2025-09-30,2025,Septiembre,Martes,Palermo,2000,2500,3000,1000,8500,8638
2025-09-30,2025,Septiembre,Martes,Santa Ana,2000,2500,3000,5000,12500,12542
2025-10-01,2025,Octubre,Miércoles,Córdoba,2000,2000,3500,3000,10500,10388
2025-10-01,2025,Octubre,Miércoles,La Floresta,2000,2000,3500,2000,9500,9489
2025-10-01,2025,Octubre,Miércoles,Los Cedros,2000,2000,3500,3000,10500,10450
2025-10-01,2025,Octubre,Miércoles,Palermo,2000,2000,3500,1000,8500,8386
2025-10-01,2025,Octubre,Miércoles,Santa Ana,2000,2000,3500,5000,12500,12548
2025-10-02,2025,Octubre,Jueves,Córdoba,2000,2000,3000,3000,10000,10089
2025-10-02,2025,Octubre,Jueves,La Floresta,2000,2000,3000,2000,9000,9057
2025-10-02,2025,Octubre,Jueves,Los Cedros,2000,2000,3000,3000,10000,10130
2025-10-02,2025,Octubre,Jueves,Palermo,2000,2000,3000,1000,8000,8100
2025-10-02,2025,Octubre,Jueves,Santa Ana,2000,2000,3000,5000,12000,11948
2025-10-03,2025,Octubre,Viernes,Córdoba,2000,2000,2000,3000,9000,8891
2025-10-03,2025,Octubre,Viernes,La Floresta,2000,2000,2000,2000,8000,8029
2025-10-03,2025,Octubre,Viernes,Los Cedros,2000,2000,2000,3000,9000,9049
2025-10-03,2025,Octubre,Viernes,Palermo,2000,2000,2000,1000,7000,7003
2025-10-03,2025,Octubre,Viernes,Santa Ana,2000,2000,2000,5000,11000,10884
2025-10-04,2025,Octubre,Sábado,Córdoba,2000,2000,1000,3000,8000,8039
2025-10-04,2025,Octubre,Sábado,La Floresta,2000,2000,1000,2000,7000,7183
2025-10-04,2025,Octubre,Sábado,Los Cedros,2000,2000,1000,3000,8000,8074
2025-10-04,2025,Octubre,Sábado,Palermo,2000,2000,1000,1000,6000,6051
2025-10-04,2025,Octubre,Sábado,Santa Ana,2000,2000,1000,5000,10000,10103
2025-10-05,2025,Octubre,Domingo,Córdoba,2000,2000,1000,3000,8000,8059
2025-10-05,2025,Octubre,Domingo,La Floresta,2000,2000,1000,2000,7000,7092
2025-10-05,2025,Octubre,Domingo,Los Cedros,2000,2000,1000,3000,8000,7839
2025-10-05,2025,Octubre,Domingo,Palermo,2000,2000,1000,1000,6000,5901
2025-10-05,2025,Octubre,Domingo,Santa Ana,2000,2000,1000,5000,10000,9824
2025-10-06,2025,Octubre,Lunes,Córdoba,2000,2000,2000,3000,9000,8934
2025-10-06,2025,Octubre,Lunes,La Floresta,2000,2000,2000,2000,8000,7957
2025-10-06,2025,Octubre,Lunes,Los Cedros,2000,2000,2000,3000,9000,9074
2025-10-06,2025,Octubre,Lunes,Palermo,2000,2000,2000,1000,7000,6956
2025-10-06,2025,Octubre,Lunes,Santa Ana,2000,2000,2000,5000,11000,11004
2025-10-07,2025,Octubre,Martes,Córdoba,2000,2000,3000,3000,10000,10076
2025-10-07,2025,Octubre,Martes,La Floresta,2000,2000,3000,2000,9000,9086
2025-10-07,2025,Octubre,Martes,Los Cedros,2000,2000,3000,3000,10000,10056
2025-10-07,2025,Octubre,Martes,Palermo,2000,2000,3000,1000,8000,7966
2025-10-07,2025,Octubre,Martes,Santa Ana,2000,2000,3000,5000,12000,11928
2025-10-08,2025,Octubre,Miércoles,Córdoba,2000,2000,3500,3000,10500,10635
2025-10-08,2025,Octubre,Miércoles,La Floresta,2000,2000,3500,2000,9500,9646
2025-10-08,2025,Octubre,Miércoles,Los Cedros,2000,2000,3500,3000,10500,10498
2025-10-08,2025,Octubre,Miércoles,Palermo,2000,2000,3500,1000,8500,8541
2025-10-08,2025,Octubre,Miércoles,Santa Ana,2000,2000,3500,5000,12500,12404
2025-10-09,2025,Octubre,Jueves,Córdoba,2000,2000,3000,3000,10000,9783
2025-10-09,2025,Octubre,Jueves,La Floresta,2000,2000,3000,2000,9000,9096
2025-10-09,2025,Octubre,Jueves,Los Cedros,2000,2000,3000,3000,10000,9971
2025-10-09,2025,Octubre,Jueves,Palermo,2000,2000,3000,1000,8000,7763
2025-10-09,2025,Octubre,Jueves,Santa Ana,2000,2000,3000,5000,12000,11979
2025-10-10,2025,Octubre,Viernes,Córdoba,2000,2000,2000,3000,9000,8938
2025-10-10,2025,Octubre,Viernes,La Floresta,2000,2000,2000,2000,8000,8084
2025-10-10,2025,Octubre,Viernes,Los Cedros,2000,2000,2000,3000,9000,9034
2025-10-10,2025,Octubre,Viernes,Palermo,2000,2000,2000,1000,7000,6888
2025-10-10,2025,Octubre,Viernes,Santa Ana,2000,2000,2000,5000,11000,10878
2025-10-11,2025,Octubre,Sábado,Córdoba,2000,2000,1000,3000,8000,8005
2025-10-11,2025,Octubre,Sábado,La Floresta,2000,2000,1000,2000,7000,6876
2025-10-11,2025,Octubre,Sábado,Los Cedros,2000,2000,1000,3000,8000,8051
2025-10-11,2025,Octubre,Sábado,Palermo,2000,2000,1000,1000,6000,6007
2025-10-11,2025,Octubre,Sábado,Santa Ana,2000,2000,1000,5000,10000,9918
2025-10-12,2025,Octubre,Domingo,Córdoba,2000,2000,1000,3000,8000,8021
2025-10-12,2025,Octubre,Domingo,La Floresta,2000,2000,1000,2000,7000,7117
2025-10-12,2025,Octubre,Domingo,Los Cedros,2000,2000,1000,3000,8000,7997
2025-10-12,2025,Octubre,Domingo,Palermo,2000,2000,1000,1000,6000,6096
2025-10-12,2025,Octubre,Domingo,Santa Ana,2000,2000,1000,5000,10000,9992
2025-10-13,2025,Octubre,Lunes,Córdoba,2000,2000,2000,3000,9000,9142
2025-10-13,2025,Octubre,Lunes,La Floresta,2000,2000,2000,2000,8000,7926
2025-10-13,2025,Octubre,Lunes,Los Cedros,2000,2000,2000,3000,9000,8974
2025-10-13,2025,Octubre,Lunes,Palermo,2000,2000,2000,1000,7000,7104
2025-10-13,2025,Octubre,Lunes,Santa Ana,2000,2000,2000,5000,11000,10926
2025-10-14,2025,Octubre,Martes,Córdoba,2000,2000,3000,3000,10000,9853
2025-10-14,2025,Octubre,Martes,La Floresta,2000,2000,3000,2000,9000,9079
2025-10-14,2025,Octubre,Martes,Los Cedros,2000,2000,3000,3000,10000,10022
2025-10-14,2025,Octubre,Martes,Palermo,2000,2000,3000,1000,8000,7817
2025-10-14,2025,Octubre,Martes,Santa Ana,2000,2000,3000,5000,12000,11805
2025-10-15,2025,Octubre,Miércoles,Córdoba,2000,2000,3500,3000,10500,10460
2025-10-15,2025,Octubre,Miércoles,La Floresta,2000,2000,3500,2000,9500,9588
2025-10-15,2025,Octubre,Miércoles,Los Cedros,2000,2000,3500,3000,10500,10617
2025-10-15,2025,Octubre,Miércoles,Palermo,2000,2000,3500,1000,8500,8481
2025-10-15,2025,Octubre,Miércoles,Santa Ana,2000,2000,3500,5000,12500,12500
2025-10-16,2025,Octubre,Jueves,Córdoba,2000,2000,3000,3000,10000,10060
2025-10-16,2025,Octubre,Jueves,La Floresta,2000,2000,3000,2000,9000,8936
2025-10-16,2025,Octubre,Jueves,Los Cedros,2000,2000,3000,3000,10000,9873
2025-10-16,2025,Octubre,Jueves,Palermo,2000,2000,3000,1000,8000,8019
2025-10-16,2025,Octubre,Jueves,Santa Ana,2000,2000,3000,5000,12000,12028
2025-10-17,2025,Octubre,Viernes,Córdoba,2000,2000,2000,3000,9000,8988
2025-10-17,2025,Octubre,Viernes,La Floresta,2000,2000,2000,2000,8000,8105
2025-10-17,2025,Octubre,Viernes,Los Cedros,2000,2000,2000,3000,9000,8984
2025-10-17,2025,Octubre,Viernes,Palermo,2000,2000,2000,1000,7000,6903
2025-10-17,2025,Octubre,Viernes,Santa Ana,2000,2000,2000,5000,11000,11069
2025-10-18,2025,Octubre,Sábado,Córdoba,2000,2000,1000,3000,8000,8043
2025-10-18,2025,Octubre,Sábado,La Floresta,2000,2000,1000,2000,7000,6956
2025-10-18,2025,Octubre,Sábado,Los Cedros,2000,2000,1000,3000,8000,8087
2025-10-18,2025,Octubre,Sábado,Palermo,2000,2000,1000,1000,6000,5962
2025-10-18,2025,Octubre,Sábado,Santa Ana,2000,2000,1000,5000,10000,9984
2025-10-19,2025,Octubre,Domingo,Córdoba,2000,2000,1000,3000,8000,7980
2025-10-19,2025,Octubre,Domingo,La Floresta,2000,2000,1000,2000,7000,6959
2025-10-19,2025,Octubre,Domingo,Los Cedros,2000,2000,1000,3000,8000,8077
2025-10-19,2025,Octubre,Domingo,Palermo,2000,2000,1000,1000,6000,5890
2025-10-19,2025,Octubre,Domingo,Santa Ana,2000,2000,1000,5000,10000,9998
2025-10-20,2025,Octubre,Lunes,Córdoba,2000,2000,2000,3000,9000,9111
2025-10-20,2025,Octubre,Lunes,La Floresta,2000,2000,2000,2000,8000,7979
2025-10-20,2025,Octubre,Lunes,Los Cedros,2000,2000,2000,3000,9000,8967
2025-10-20,2025,Octubre,Lunes,Palermo,2000,2000,2000,1000,7000,7053
2025-10-20,2025,Octubre,Lunes,Santa Ana,2000,2000,2000,5000,11000,11160
2025-10-21,2025,Octubre,Martes,Córdoba,2000,2000,3000,3000,10000,9917
2025-10-21,2025,Octubre,Martes,La Floresta,2000,2000,3000,2000,9000,9038
2025-10-21,2025,Octubre,Martes,Los Cedros,2000,2000,3000,3000,10000,9841
2025-10-21,2025,Octubre,Martes,Palermo,2000,2000,3000,1000,8000,7845
2025-10-21,2025,Octubre,Martes,Santa Ana,2000,2000,3000,5000,12000,11891
2025-10-22,2025,Octubre,Miércoles,Córdoba,2000,2000,3500,3000,10500,10499
2025-10-22,2025,Octubre,Miércoles,La Floresta,2000,2000,3500,2000,9500,9454
2025-10-22,2025,Octubre,Miércoles,Los Cedros,2000,2000,3500,3000,10500,10435
2025-10-22,2025,Octubre,Miércoles,Palermo,2000,2000,3500,1000,8500,8583
2025-10-22,2025,Octubre,Miércoles,Santa Ana,2000,2000,3500,5000,12500,12636
2025-10-23,2025,Octubre,Jueves,Córdoba,2000,2000,3000,3000,10000,9996
2025-10-23,2025,Octubre,Jueves,La Floresta,2000,2000,3000,2000,9000,8950
2025-10-23,2025,Octubre,Jueves,Los Cedros,2000,2000,3000,3000,10000,10052
2025-10-23,2025,Octubre,Jueves,Palermo,2000,2000,3000,1000,8000,7925
2025-10-23,2025,Octubre,Jueves,Santa Ana,2000,2000,3000,5000,12000,12114
2025-10-24,2025,Octubre,Viernes,Córdoba,2000,2000,2000,3000,9000,9024
2025-10-24,2025,Octubre,Viernes,La Floresta,2000,2000,2000,2000,8000,8146
2025-10-24,2025,Octubre,Viernes,Los Cedros,2000,2000,2000,3000,9000,9065
2025-10-24,2025,Octubre,Viernes,Palermo,2000,2000,2000,1000,7000,6977
2025-10-24,2025,Octubre,Viernes,Santa Ana,2000,2000,2000,5000,11000,11089
2025-10-25,2025,Octubre,Sábado,Córdoba,2000,2000,1000,3000,8000,7920
2025-10-25,2025,Octubre,Sábado,La Floresta,2000,2000,1000,2000,7000,6961
2025-10-25,2025,Octubre,Sábado,Los Cedros,2000,2000,1000,3000,8000,7980
2025-10-25,2025,Octubre,Sábado,Palermo,2000,2000,1000,1000,6000,6014
2025-10-25,2025,Octubre,Sábado,Santa Ana,2000,2000,1000,5000,10000,10023
2025-10-26,2025,Octubre,Domingo,Córdoba,2000,2000,1000,3000,8000,8053
2025-10-26,2025,Octubre,Domingo,La Floresta,2000,2000,1000,2000,7000,7070
2025-10-26,2025,Octubre,Domingo,Los Cedros,2000,2000,1000,3000,8000,7947
2025-10-26,2025,Octubre,Domingo,Palermo,2000,2000,1000,1000,6000,6051
2025-10-26,2025,Octubre,Domingo,Santa Ana,2000,2000,1000,5000,10000,9952
2025-10-27,2025,Octubre,Lunes,Córdoba,2000,2000,2000,3000,9000,9002
2025-10-27,2025,Octubre,Lunes,La Floresta,2000,2000,2000,2000,8000,7985
2025-10-27,2025,Octubre,Lunes,Los Cedros,2000,2000,2000,3000,9000,8993
2025-10-27,2025,Octubre,Lunes,Palermo,2000,2000,2000,1000,7000,6949
2025-10-27,2025,Octubre,Lunes,Santa Ana,2000,2000,2000,5000,11000,10987
2025-10-28,2025,Octubre,Martes,Córdoba,2000,2000,3000,3000,10000,9906
2025-10-28,2025,Octubre,Martes,La Floresta,2000,2000,3000,2000,9000,9109
2025-10-28,2025,Octubre,Martes,Los Cedros,2000,2000,3000,3000,10000,9905
2025-10-28,2025,Octubre,Martes,Palermo,2000,2000,3000,1000,8000,8024
2025-10-28,2025,Octubre,Martes,Santa Ana,2000,2000,3000,5000,12000,11970
2025-10-29,2025,Octubre,Miércoles,Córdoba,2000,2000,3500,3000,10500,10468
2025-10-29,2025,Octubre,Miércoles,La Floresta,2000,2000,3500,2000,9500,9444
2025-10-29,2025,Octubre,Miércoles,Los Cedros,2000,2000,3500,3000,10500,10571
2025-10-29,2025,Octubre,Miércoles,Palermo,2000,2000,3500,1000,8500,8595
2025-10-29,2025,Octubre,Miércoles,Santa Ana,2000,2000,3500,5000,12500,12394
2025-10-30,2025,Octubre,Jueves,Córdoba,2000,2000,3000,3000,10000,10033
2025-10-30,2025,Octubre,Jueves,La Floresta,2000,2000,3000,2000,9000,8870
2025-10-30,2025,Octubre,Jueves,Los Cedros,2000,2000,3000,3000,10000,10006
2025-10-30,2025,Octubre,Jueves,Palermo,2000,2000,3000,1000,8000,7991
2025-10-30,2025,Octubre,Jueves,Santa Ana,2000,2000,3000,5000,12000,11899
2025-10-31,2025,Octubre,Viernes,Córdoba,2000,2000,2000,3000,9000,8852
2025-10-31,2025,Octubre,Viernes,La Floresta,2000,2000,2000,2000,8000,8102
2025-10-31,2025,Octubre,Viernes,Los Cedros,2000,2000,2000,3000,9000,8947
2025-10-31,2025,Octubre,Viernes,Palermo,2000,2000,2000,1000,7000,7018
2025-10-31,2025,Octubre,Viernes,Santa Ana,2000,2000,2000,5000,11000,10837
2025-11-01,2025,Noviembre,Sábado,Córdoba,2000,1500,1000,3000,7500,7606
2025-11-01,2025,Noviembre,Sábado,La Floresta,2000,1500,1000,2000,6500,6310
2025-11-01,2025,Noviembre,Sábado,Los Cedros,2000,1500,1000,3000,7500,7489
2025-11-01,2025,Noviembre,Sábado,Palermo,2000,1500,1000,1000,5500,5544
2025-11-01,2025,Noviembre,Sábado,Santa Ana,2000,1500,1000,5000,9500,9526
2025-11-02,2025,Noviembre,Domingo,Córdoba,2000,1500,1000,3000,7500,7519
2025-11-02,2025,Noviembre,Domingo,La Floresta,2000,1500,1000,2000,6500,6590
2025-11-02,2025,Noviembre,Domingo,Los Cedros,2000,1500,1000,3000,7500,7591
2025-11-02,2025,Noviembre,Domingo,Palermo,2000,1500,1000,1000,5500,5470
2025-11-02,2025,Noviembre,Domingo,Santa Ana,2000,1500,1000,5000,9500,9774
2025-11-03,2025,Noviembre,Lunes,Córdoba,2000,1500,2000,3000,8500,8532
2025-11-03,2025,Noviembre,Lunes,La Floresta,2000,1500,2000,2000,7500,7446
2025-11-03,2025,Noviembre,Lunes,Los Cedros,2000,1500,2000,3000,8500,8448
2025-11-03,2025,Noviembre,Lunes,Palermo,2000,1500,2000,1000,6500,6599
2025-11-03,2025,Noviembre,Lunes,Santa Ana,2000,1500,2000,5000,10500,10475
2025-11-04,2025,Noviembre,Martes,Córdoba,2000,1500,3000,3000,9500,9318
2025-11-04,2025,Noviembre,Martes,La Floresta,2000,1500,3000,2000,8500,8738
2025-11-04,2025,Noviembre,Martes,Los Cedros,2000,1500,3000,3000,9500,9442
2025-11-04,2025,Noviembre,Martes,Palermo,2000,1500,3000,1000,7500,7483
2025-11-04,2025,Noviembre,Martes,Santa Ana,2000,1500,3000,5000,11500,11553
2025-11-05,2025,Noviembre,Miércoles,Córdoba,2000,1500,3500,3000,10000,9915
2025-11-05,2025,Noviembre,Miércoles,La Floresta,2000,1500,3500,2000,9000,9024
2025-11-05,2025,Noviembre,Miércoles,Los Cedros,2000,1500,3500,3000,10000,9965
2025-11-05,2025,Noviembre,Miércoles,Palermo,2000,1500,3500,1000,8000,7959
2025-11-05,2025,Noviembre,Miércoles,Santa Ana,2000,1500,3500,5000,12000,12213
2025-11-06,2025,Noviembre,Jueves,Córdoba,2000,1500,3000,3000,9500,9537
2025-11-06,2025,Noviembre,Jueves,La Floresta,2000,1500,3000,2000,8500,8276
2025-11-06,2025,Noviembre,Jueves,Los Cedros,2000,1500,3000,3000,9500,9521
2025-11-06,2025,Noviembre,Jueves,Palermo,2000,1500,3000,1000,7500,7535
2025-11-06,2025,Noviembre,Jueves,Santa Ana,2000,1500,3000,5000,11500,11457
2025-11-07,2025,Noviembre,Viernes,Córdoba,2000,1500,2000,3000,8500,8497
2025-11-07,2025,Noviembre,Viernes,La Floresta,2000,1500,2000,2000,7500,7556
2025-11-07,2025,Noviembre,Viernes,Los Cedros,2000,1500,2000,3000,8500,8541
2025-11-07,2025,Noviembre,Viernes,Palermo,2000,1500,2000,1000,6500,6540
2025-11-07,2025,Noviembre,Viernes,Santa Ana,2000,1500,2000,5000,10500,10586
2025-11-08,2025,Noviembre,Sábado,Córdoba,2000,1500,1000,3000,7500,7527
2025-11-08,2025,Noviembre,Sábado,La Floresta,2000,1500,1000,2000,6500,6565
2025-11-08,2025,Noviembre,Sábado,Los Cedros,2000,1500,1000,3000,7500,7552
2025-11-08,2025,Noviembre,Sábado,Palermo,2000,1500,1000,1000,5500,5538
2025-11-08,2025,Noviembre,Sábado,Santa Ana,2000,1500,1000,5000,9500,9393
2025-11-09,2025,Noviembre,Domingo,Córdoba,2000,1500,1000,3000,7500,7578
2025-11-09,2025,Noviembre,Domingo,La Floresta,2000,1500,1000,2000,6500,6497
2025-11-09,2025,Noviembre,Domingo,Los Cedros,2000,1500,1000,3000,7500,7536
2025-11-09,2025,Noviembre,Domingo,Palermo,2000,1500,1000,1000,5500,5326
2025-11-09,2025,Noviembre,Domingo,Santa Ana,2000,1500,1000,5000,9500,9407
2025-11-10,2025,Noviembre,Lunes,Córdoba,2000,1500,2000,3000,8500,8379
2025-11-10,2025,Noviembre,Lunes,La Floresta,2000,1500,2000,2000,7500,7550
2025-11-10,2025,Noviembre,Lunes,Los Cedros,2000,1500,2000,3000,8500,8492
2025-11-10,2025,Noviembre,Lunes,Palermo,2000,1500,2000,1000,6500,6438
2025-11-10,2025,Noviembre,Lunes,Santa Ana,2000,1500,2000,5000,10500,10591
2025-11-11,2025,Noviembre,Martes,Córdoba,2000,1500,3000,3000,9500,9660
2025-11-11,2025,Noviembre,Martes,La Floresta,2000,1500,3000,2000,8500,8435
2025-11-11,2025,Noviembre,Martes,Los Cedros,2000,1500,3000,3000,9500,9507
2025-11-11,2025,Noviembre,Martes,Palermo,2000,1500,3000,1000,7500,7534
2025-11-11,2025,Noviembre,Martes,Santa Ana,2000,1500,3000,5000,11500,11524
2025-11-12,2025,Noviembre,Miércoles,Córdoba,2000,1500,3500,3000,10000,9868
2025-11-12,2025,Noviembre,Miércoles,La Floresta,2000,1500,3500,2000,9000,8987
2025-11-12,2025,Noviembre,Miércoles,Los Cedros,2000,1500,3500,3000,10000,10083
2025-11-12,2025,Noviembre,Miércoles,Palermo,2000,1500,3500,1000,8000,7906
2025-11-12,2025,Noviembre,Miércoles,Santa Ana,2000,1500,3500,5000,12000,12043
2025-11-13,2025,Noviembre,Jueves,Córdoba,2000,1500,3000,3000,9500,9609
2025-11-13,2025,Noviembre,Jueves,La Floresta,2000,1500,3000,2000,8500,8426
2025-11-13,2025,Noviembre,Jueves,Los Cedros,2000,1500,3000,3000,9500,9416
2025-11-13,2025,Noviembre,Jueves,Palermo,2000,1500,3000,1000,7500,7529
2025-11-13,2025,Noviembre,Jueves,Santa Ana,2000,1500,3000,5000,11500,11459
2025-11-14,2025,Noviembre,Viernes,Córdoba,2000,1500,2000,3000,8500,8503
2025-11-14,2025,Noviembre,Viernes,La Floresta,2000,1500,2000,2000,7500,7463
2025-11-14,2025,Noviembre,Viernes,Los Cedros,2000,1500,2000,3000,8500,8401
2025-11-14,2025,Noviembre,Viernes,Palermo,2000,1500,2000,1000,6500,6545
2025-11-14,2025,Noviembre,Viernes,Santa Ana,2000,1500,2000,5000,10500,10460
2025-11-15,2025,Noviembre,Sábado,Córdoba,2000,1500,1000,3000,7500,7453
2025-11-15,2025,Noviembre,Sábado,La Floresta,2000,1500,1000,2000,6500,6314
2025-11-15,2025,Noviembre,Sábado,Los Cedros,2000,1500,1000,3000,7500,7523
2025-11-15,2025,Noviembre,Sábado,Palermo,2000,1500,1000,1000,5500,5519
2025-11-15,2025,Noviembre,Sábado,Santa Ana,2000,1500,1000,5000,9500,9589
2025-11-16,2025,Noviembre,Domingo,Córdoba,2000,1500,1000,3000,7500,7460
2025-11-16,2025,Noviembre,Domingo,La Floresta,2000,1500,1000,2000,6500,6497
2025-11-16,2025,Noviembre,Domingo,Los Cedros,2000,1500,1000,3000,7500,7524
2025-11-16,2025,Noviembre,Domingo,Palermo,2000,1500,1000,1000,5500,5281
2025-11-16,2025,Noviembre,Domingo,Santa Ana,2000,1500,1000,5000,9500,9591
2025-11-17,2025,Noviembre,Lunes,Córdoba,2000,1500,2000,3000,8500,8531
2025-11-17,2025,Noviembre,Lunes,La Floresta,2000,1500,2000,2000,7500,7370
2025-11-17,2025,Noviembre,Lunes,Los Cedros,2000,1500,2000,3000,8500,8489
2025-11-17,2025,Noviembre,Lunes,Palermo,2000,1500,2000,1000,6500,6447
2025-11-17,2025,Noviembre,Lunes,Santa Ana,2000,1500,2000,5000,10500,10466
2025-11-18,2025,Noviembre,Martes,Córdoba,2000,1500,3000,3000,9500,9571
2025-11-18,2025,Noviembre,Martes,La Floresta,2000,1500,3000,2000,8500,8635
2025-11-18,2025,Noviembre,Martes,Los Cedros,2000,1500,3000,3000,9500,9668
2025-11-18,2025,Noviembre,Martes,Palermo,2000,1500,3000,1000,7500,7580
2025-11-18,2025,Noviembre,Martes,Santa Ana,2000,1500,3000,5000,11500,11471
2025-11-19,2025,Noviembre,Miércoles,Córdoba,2000,1500,3500,3000,10000,10090
2025-11-19,2025,Noviembre,Miércoles,La Floresta,2000,1500,3500,2000,9000,8906
2025-11-19,2025,Noviembre,Miércoles,Los Cedros,2000,1500,3500,3000,10000,9969
2025-11-19,2025,Noviembre,Miércoles,Palermo,2000,1500,3500,1000,8000,8058
2025-11-19,2025,Noviembre,Miércoles,Santa Ana,2000,1500,3500,5000,12000,12076
2025-11-20,2025,Noviembre,Jueves,Córdoba,2000,1500,3000,3000,9500,9422
2025-11-20,2025,Noviembre,Jueves,La Floresta,2000,1500,3000,2000,8500,8630
2025-11-20,2025,Noviembre,Jueves,Los Cedros,2000,1500,3000,3000,9500,9460
2025-11-20,2025,Noviembre,Jueves,Palermo,2000,1500,3000,1000,7500,7510
2025-11-20,2025,Noviembre,Jueves,Santa Ana,2000,1500,3000,5000,11500,11367
2025-11-21,2025,Noviembre,Viernes,Córdoba,2000,1500,2000,3000,8500,8606
2025-11-21,2025,Noviembre,Viernes,La Floresta,2000,1500,2000,2000,7500,7394
2025-11-21,2025,Noviembre,Viernes,Los Cedros,2000,1500,2000,3000,8500,8506
2025-11-21,2025,Noviembre,Viernes,Palermo,2000,1500,2000,1000,6500,6597
2025-11-21,2025,Noviembre,Viernes,Santa Ana,2000,1500,2000,5000,10500,10396
2025-11-22,2025,Noviembre,Sábado,Córdoba,2000,1500,1000,3000,7500,7435
2025-11-22,2025,Noviembre,Sábado,La Floresta,2000,1500,1000,2000,6500,6566
2025-11-22,2025,Noviembre,Sábado,Los Cedros,2000,1500,1000,3000,7500,7497
2025-11-22,2025,Noviembre,Sábado,Palermo,2000,1500,1000,1000,5500,5557
2025-11-22,2025,Noviembre,Sábado,Santa Ana,2000,1500,1000,5000,9500,9576
2025-11-23,2025,Noviembre,Domingo,Córdoba,2000,1500,1000,3000,7500,7372
2025-11-23,2025,Noviembre,Domingo,La Floresta,2000,1500,1000,2000,6500,6504
2025-11-23,2025,Noviembre,Domingo,Los Cedros,2000,1500,1000,3000,7500,7574
2025-11-23,2025,Noviembre,Domingo,Palermo,2000,1500,1000,1000,5500,5652
2025-11-23,2025,Noviembre,Domingo,Santa Ana,2000,1500,1000,5000,9500,9564
2025-11-24,2025,Noviembre,Lunes,Córdoba,2000,1500,2000,3000,8500,8404
2025-11-24,2025,Noviembre,Lunes,La Floresta,2000,1500,2000,2000,7500,7434
2025-11-24,2025,Noviembre,Lunes,Los Cedros,2000,1500,2000,3000,8500,8504
2025-11-24,2025,Noviembre,Lunes,Palermo,2000,1500,2000,1000,6500,6489
2025-11-24,2025,Noviembre,Lunes,Santa Ana,2000,1500,2000,5000,10500,10315
2025-11-25,2025,Noviembre,Martes,Córdoba,2000,1500,3000,3000,9500,9382
2025-11-25,2025,Noviembre,Martes,La Floresta,2000,1500,3000,2000,8500,8684
2025-11-25,2025,Noviembre,Martes,Los Cedros,2000,1500,3000,3000,9500,9669
2025-11-25,2025,Noviembre,Martes,Palermo,2000,1500,3000,1000,7500,7605
2025-11-25,2025,Noviembre,Martes,Santa Ana,2000,1500,3000,5000,11500,11345
2025-11-26,2025,Noviembre,Miércoles,Córdoba,2000,1500,3500,3000,10000,9919
2025-11-26,2025,Noviembre,Miércoles,La Floresta,2000,1500,3500,2000,9000,9098
2025-11-26,2025,Noviembre,Miércoles,Los Cedros,2000,1500,3500,3000,10000,10005
2025-11-26,2025,Noviembre,Miércoles,Palermo,2000,1500,3500,1000,8000,7905
2025-11-26,2025,Noviembre,Miércoles,Santa Ana,2000,1500,3500,5000,12000,11776
2025-11-27,2025,Noviembre,Jueves,Córdoba,2000,1500,3000,3000,9500,9523
